Location,TST,Tag,Age,Sex,Nasal,Jaw,FAMACHA,Condition,Dag,Status,Weight,Lactation,Visit,Date,FEC,month,plant,farm,time
MKWINDA,Drug,128,4,Female,0,0,3,2.5,0,Borderline,28.6,NotLactating,4,17/03/2020,2050,March,NoPlant,D12,42
MKWINDA,Drug,128,4,Female,,,,,,ND,,,5,15/04/2020,,April,NoPlant,D12,71
MKWINDA,Drug,132,1.5,Female,0,0,2,2,0,Healthy,32.6,Pregnant,1,04/02/2020,,February,NoPlant,D14,0
MKWINDA,Drug,132,1.5,Female,0,0,2,2,0,Healthy,31.3,Pregnant,2,18/02/2020,200,February,NoPlant,D14,14
MKWINDA,Drug,132,1.5,Female,0,0,2,1.5,0,Borderline,27.2,Lactating,3,03/03/2020,,March,NoPlant,D14,28
MKWINDA,Drug,132,1.5,Female,0,0,2,2,0,Healthy,27.2,NotLactating,4,17/03/2020,,March,NoPlant,D14,42
MKWINDA,Drug,132,1.5,Female,0,0,2,2,0,Healthy,27.2,NotLactating,5,31/03/2020,200,March,NoPlant,D14,56
MKWINDA,Drug,132,1.5,Female,0,0,2,2,0,Healthy,27.2,NotLactating,6,15/04/2020,400,April,NoPlant,D14,71
MKWINDA,Drug,132,1.5,Female,0,0,2,2.5,0,Healthy,29.9,NotLactating,7,29/04/2020,450,April,NoPlant,D14,85
MKWINDA,Drug,132,1.5,Female,0,0,2,2.5,0,Healthy,27.2,NotLactating,8,13/05/2020,500,May,NoPlant,D14,99
MKWINDA,Drug,132,1.5,Female,1,0,2,1.5,0,Borderline,28.6,Lactating,9,27/05/2020,50,May,NoPlant,D14,113
MKWINDA,Drug,132,1.5,Female,1,0,2,1.5,0,Borderline,28.6,Lactating,10,10/06/2020,150,June,NoPlant,D14,127
MKWINDA,Drug,132,1.5,Female,0,0,2,2.5,0,Healthy,34.2,Lactating,11,24/06/2020,100,June,NoPlant,D14,141
MKWINDA,Drug,132,1.5,Female,0,0,2,2.5,0,Healthy,35.4,NotLactating,12,08/07/2020,100,July,NoPlant,D14,155
MKWINDA,Drug,132,1.5,Female,0,0,2,2.5,0,Healthy,35.4,NotLactating,13,22/07/2020,,July,NoPlant,D14,169
MKWINDA,Drug,132,1.5,Female,0,0,2,2.5,0,Healthy,36.7,NotLactating,14,05/08/2020,,August,NoPlant,D14,183
MKWINDA,Drug,132,1.5,Female,1,0,2,2.5,0,Healthy,38.1,NotLactating,15,19/08/2020,100,August,NoPlant,D14,197
MKWINDA,Drug,132,1.5,Female,0,0,2,2.5,0,Healthy,36.7,NotLactating,16,02/09/2020,250,September,NoPlant,D14,211
MKWINDA,Drug,132,1.5,Female,0,0,2,2.5,0,Healthy,35.4,NotLactating,17,16/09/2020,,September,NoPlant,D14,225
MKWINDA,Drug,132,1.5,Female,0,0,2,2.5,0,Healthy,36.7,Pregnant,18,30/09/2020,100,September,NoPlant,D14,239
MKWINDA,Drug,132,1.5,Female,0,0,2,2.5,0,Healthy,38.1,Pregnant,19,14/10/2020,150,October,NoPlant,D14,253
MKWINDA,Drug,132,1.5,Female,0,0,2,2,0,Healthy,32.6,Lactating,20,28/10/2020,,October,NoPlant,D14,267
MKWINDA,Drug,132,1.5,Female,,,,,,ND,,,21,11/11/2020,,November,NoPlant,D14,281
MKWINDA,Drug,132,1.5,Female,0,0,2,2,0,Healthy,35.4,Lactating,22,25/11/2020,800,November,NoPlant,D14,295
MKWINDA,Drug,132,1.5,Female,0,0,2,2,0,Healthy,34.2,Lactating,23,09/12/2020,850,December,NoPlant,D14,309
MKWINDA,Drug,132,1.5,Female,0,0,2,2,0,Healthy,35.4,Lactating,24,23/12/2020,500,December,NoPlant,D14,323
MKWINDA,Drug,132,1.5,Female,0,0,2,2,0,Healthy,32.6,Lactating,25,06/01/2021,200,January,NoPlant,D14,337
MKWINDA,Drug,132,1.5,Female,0,0,2,2,0,Healthy,32.6,Lactating,26,20/01/2021,0,January,NoPlant,D14,351
MKWINDA,Drug,132,1.5,Female,,,,,,ND,,,27,03/02/2021,,February,NoPlant,D14,365
MKWINDA,Drug,132,1.5,Female,0,0,2,2,0,Healthy,29.9,NotLactating,28,17/02/2021,,February,NoPlant,D14,379
MKWINDA,Drug,132,1.5,Female,0,0,2,2,0,Healthy,28.6,NotLactating,29,03/03/2021,8250,March,NoPlant,D14,393
MKWINDA,Drug,135,4,Female,0,0,2,2,0,Healthy,31.3,Lactating,1,04/02/2020,1100,February,NoPlant,D16,0
MKWINDA,Drug,135,4,Female,0,0,2,2,0,Healthy,31.3,Lactating,2,18/02/2020,1600,February,NoPlant,D16,14
MKWINDA,Drug,135,4,Female,0,0,2,2,0,Healthy,29.9,Lactating,3,03/03/2020,,March,NoPlant,D16,28
MKWINDA,Drug,135,4,Female,0,0,2,2.5,0,Healthy,29.9,Lactating,4,17/03/2020,950,March,NoPlant,D16,42
MKWINDA,Drug,135,4,Female,0,0,2,2.5,0,Healthy,28.6,Lactating,5,31/03/2020,,March,NoPlant,D16,56
MKWINDA,Drug,135,4,Female,0,0,2,2.5,0,Healthy,28.6,Lactating,6,15/04/2020,1100,April,NoPlant,D16,71
MKWINDA,Drug,135,4,Female,0,0,2,2.5,0,Healthy,34.2,Lactating,7,29/04/2020,150,April,NoPlant,D16,85
MKWINDA,Drug,135,4,Female,1,0,2,2.5,0,Healthy,34.2,Lactating,8,13/05/2020,100,May,NoPlant,D16,99
MKWINDA,Drug,135,4,Female,0,0,2,2.5,0,Healthy,32.6,Lactating,9,27/05/2020,,May,NoPlant,D16,113
MKWINDA,Drug,135,4,Female,,,,,,ND,,,10,10/06/2020,,June,NoPlant,D16,127
MKWINDA,Drug,135,4,Female,0,0,2,2.5,0,Healthy,35.4,Lactating,11,24/06/2020,100,June,NoPlant,D16,141
MKWINDA,Drug,135,4,Female,0,0,3,3,0,Borderline,34.2,Lactating,12,08/07/2020,50,July,NoPlant,D16,155
MKWINDA,Drug,135,4,Female,0,0,2,2.5,0,Healthy,32.6,Lactating,13,22/07/2020,0,July,NoPlant,D16,169
MKWINDA,Drug,135,4,Female,0,0,2,3,0,Healthy,38.1,Pregnant,14,05/08/2020,0,August,NoPlant,D16,183
MKWINDA,Drug,135,4,Female,,,,,,ND,,,15,19/08/2020,,August,NoPlant,D16,197
MKWINDA,Drug,136,1,Female,0,0,2,2,0,Healthy,17.7,NotLactating,1,04/02/2020,2650,February,NoPlant,D16,0
MKWINDA,Drug,136,1,Female,0,0,3,2,0,Borderline,21.8,NotLactating,2,18/02/2020,2350,February,NoPlant,D16,14
MKWINDA,Drug,136,1,Female,0,0,2,2,0,Healthy,19.1,NotLactating,3,03/03/2020,,March,NoPlant,D16,28
MKWINDA,Drug,136,1,Female,0,0,2,2,0,Healthy,21.8,NotLactating,4,17/03/2020,2400,March,NoPlant,D16,42
MKWINDA,Drug,136,1,Female,0,0,2,2.5,0,Healthy,20.4,NotLactating,5,31/03/2020,300,March,NoPlant,D16,56
MKWINDA,Drug,136,1,Female,0,0,2,2.5,0,Healthy,16.8,NotLactating,6,15/04/2020,2150,April,NoPlant,D16,71
MKWINDA,Drug,136,1,Female,0,0,2,2,0,Healthy,20.4,NotLactating,7,29/04/2020,800,April,NoPlant,D16,85
MKWINDA,Drug,136,1,Female,0,0,2,3,0,Healthy,25.9,NotLactating,8,13/05/2020,,May,NoPlant,D16,99
MKWINDA,Drug,136,1,Female,0,0,2,2.5,0,Healthy,23.1,NotLactating,9,27/05/2020,100,May,NoPlant,D16,113
MKWINDA,Drug,136,1,Female,,,,,,ND,,,10,10/06/2020,,June,NoPlant,D16,127
MKWINDA,Drug,136,1,Female,0,0,2,2.5,0,Healthy,25.9,NotLactating,11,24/06/2020,100,June,NoPlant,D16,141
MKWINDA,Drug,136,1,Female,0,0,2,3,0,Healthy,25.9,NotLactating,12,08/07/2020,150,July,NoPlant,D16,155
MKWINDA,Drug,136,1,Female,1,0,2,2.5,0,Healthy,27.2,NotLactating,13,22/07/2020,50,July,NoPlant,D16,169
MKWINDA,Drug,136,1,Female,0,0,2,3,0,Healthy,29.9,NotLactating,14,05/08/2020,100,August,NoPlant,D16,183
MKWINDA,Drug,136,1,Female,0,0,2,2.5,0,Healthy,31.3,Pregnant,15,19/08/2020,0,August,NoPlant,D16,197
MKWINDA,Drug,136,1,Female,0,0,2,3,0,Healthy,27.2,Pregnant,16,02/09/2020,0,September,NoPlant,D16,211
MKWINDA,Drug,136,1,Female,0,0,2,2.5,0,Healthy,25.9,NotLactating,17,16/09/2020,0,September,NoPlant,D16,225
MKWINDA,Drug,136,1,Female,0,0,2,2.5,0,Healthy,34.2,NotLactating,18,30/09/2020,0,September,NoPlant,D16,239
MKWINDA,Drug,136,1,Female,0,0,2,2.5,0,Healthy,28.6,NotLactating,19,14/10/2020,350,October,NoPlant,D16,253
MKWINDA,Drug,136,1,Female,0,0,2,3,0,Healthy,27.2,Pregnant,20,28/10/2020,350,October,NoPlant,D16,267
MKWINDA,Drug,136,1,Female,0,0,2,2.5,0,Healthy,28.6,Pregnant,21,11/11/2020,50,November,NoPlant,D16,281
MKWINDA,Drug,136,1,Female,0,0,2,2.5,0,Healthy,28.6,Pregnant,22,25/11/2020,0,November,NoPlant,D16,295
MKWINDA,Drug,136,1,Female,0,0,2,2.5,0,Healthy,28.6,NotLactating,23,09/12/2020,300,December,NoPlant,D16,309
MKWINDA,Drug,136,1,Female,0,0,2,2,0,Healthy,31.3,NotLactating,24,23/12/2020,,December,NoPlant,D16,323
MKWINDA,Drug,136,1,Female,0,0,2,2.5,0,Healthy,31.3,NotLactating,25,06/01/2021,850,January,NoPlant,D16,337
MKWINDA,Drug,136,1,Female,0,0,2,2.5,0,Healthy,24.5,NotLactating,26,20/01/2021,250,January,NoPlant,D16,351
MKWINDA,Drug,136,1,Female,0,0,2,2.5,0,Healthy,23.1,NotLactating,27,03/02/2021,50,February,NoPlant,D16,365
MKWINDA,Drug,136,1,Female,0,0,2,2.5,0,Healthy,24.5,NotLactating,28,17/02/2021,250,February,NoPlant,D16,379
MKWINDA,Drug,136,1,Female,0,0,2,2.5,0,Healthy,23.1,NotLactating,29,03/03/2021,1150,March,NoPlant,D16,393
MKWINDA,Drug,137,4,Female,0,0,2,2,0,Healthy,28.6,Lactating,1,04/02/2020,850,February,NoPlant,D16,0
MKWINDA,Drug,137,4,Female,0,0,2,2,0,Healthy,27.2,Lactating,2,18/02/2020,200,February,NoPlant,D16,14
MKWINDA,Drug,137,4,Female,0,0,2,2,0,Healthy,27.2,NotLactating,3,03/03/2020,250,March,NoPlant,D16,28
MKWINDA,Drug,137,4,Female,0,0,2,2.5,0,Healthy,28.6,Lactating,4,17/03/2020,300,March,NoPlant,D16,42
MKWINDA,Drug,137,4,Female,0,0,2,2.5,0,Healthy,27.2,Lactating,5,31/03/2020,150,March,NoPlant,D16,56
MKWINDA,Drug,137,4,Female,0,0,2,2,0,Healthy,24.5,Lactating,6,15/04/2020,150,April,NoPlant,D16,71
MKWINDA,Drug,137,4,Female,1,0,2,2.5,0,Healthy,28.6,Lactating,7,29/04/2020,50,April,NoPlant,D16,85
MKWINDA,Drug,137,4,Female,0,0,2,2.5,0,Healthy,29.9,Lactating,8,13/05/2020,250,May,NoPlant,D16,99
MKWINDA,Drug,137,4,Female,0,0,2,2.5,0,Healthy,27.2,Lactating,9,27/05/2020,100,May,NoPlant,D16,113
MKWINDA,Drug,137,4,Female,,,,,,ND,,,10,10/06/2020,,June,NoPlant,D16,127
MKWINDA,Drug,137,4,Female,0,0,2,3,0,Healthy,32.6,Lactating,11,24/06/2020,50,June,NoPlant,D16,141
MKWINDA,Drug,137,4,Female,0,0,2,3,0,Healthy,35.4,Lactating,12,08/07/2020,50,July,NoPlant,D16,155
MKWINDA,Drug,137,4,Female,0,0,2,3,0,Healthy,32.6,NotLactating,13,22/07/2020,0,July,NoPlant,D16,169
MKWINDA,Drug,137,4,Female,0,0,2,2.5,0,Healthy,39.5,Pregnant,14,05/08/2020,0,August,NoPlant,D16,183
MKWINDA,Drug,137,4,Female,0,0,2,3,0,Healthy,38.1,Pregnant,15,19/08/2020,50,August,NoPlant,D16,197
MKWINDA,Drug,137,4,Female,0,0,2,3,0,Healthy,40.8,Pregnant,16,02/09/2020,200,September,NoPlant,D16,211
MKWINDA,Drug,137,4,Female,0,0,2,2.5,0,Healthy,35.4,NotLactating,17,16/09/2020,200,September,NoPlant,D16,225
MKWINDA,Drug,137,4,Female,0,0,2,2,0,Healthy,27.2,NotLactating,18,30/09/2020,0,September,NoPlant,D16,239
MKWINDA,Drug,137,4,Female,0,0,2,2,0,Healthy,31.3,Lactating,19,14/10/2020,50,October,NoPlant,D16,253
MKWINDA,Drug,137,4,Female,0,0,2,2.5,0,Healthy,28.6,Lactating,20,28/10/2020,350,October,NoPlant,D16,267
MKWINDA,Drug,137,4,Female,0,0,3,2,0,Borderline,27.2,Lactating,21,11/11/2020,250,November,NoPlant,D16,281
MKWINDA,Drug,137,4,Female,0,0,2,2,0,Healthy,27.2,Lactating,22,25/11/2020,150,November,NoPlant,D16,295
MKWINDA,Drug,137,4,Female,0,0,2,2,0,Healthy,27.2,Lactating,23,09/12/2020,550,December,NoPlant,D16,309
MKWINDA,Drug,137,4,Female,0,0,3,2,0,Borderline,25.9,Lactating,24,23/12/2020,,December,NoPlant,D16,323
MKWINDA,Drug,137,4,Female,,,,,,ND,,,25,06/01/2021,,January,NoPlant,D16,337
KAMCHEZERA,Drug,138,1,Female,0,0,2,2,0,Healthy,27.2,Lactating,1,14/02/2020,5200,February,NoPlant,D7,0
KAMCHEZERA,Drug,138,1,Female,0,0,3,2,0,Borderline,27.2,Lactating,2,28/02/2020,2350,February,NoPlant,D7,14
KAMCHEZERA,Drug,138,1,Female,0,0,2,2,0,Healthy,31.3,Lactating,3,13/03/2020,2250,March,NoPlant,D7,28
KAMCHEZERA,Drug,138,1,Female,0,0,2,1,0,Sick,25.9,Lactating,4,27/03/2020,4900,March,NoPlant,D7,42
KAMCHEZERA,Drug,138,1,Female,0,0,2,1.5,0,Borderline,27.2,Lactating,5,10/04/2020,150,April,NoPlant,D7,56
KAMCHEZERA,Drug,138,1,Female,,,,,,ND,,,6,24/04/2020,,April,NoPlant,D7,70
KAMCHEZERA,Drug,138,1,Female,0,0,2,1.5,0,Borderline,25.9,Lactating,7,08/05/2020,,May,NoPlant,D7,84
KAMCHEZERA,Drug,138,1,Female,0,0,2,2,0,Healthy,28.6,NotLactating,8,22/05/2020,50,May,NoPlant,D7,98
KAMCHEZERA,Drug,138,1,Female,,,,,,ND,,,9,05/06/2020,,June,NoPlant,D7,112
KAMCHEZERA,Drug,138,1,Female,0,0,2,2.5,0,Healthy,31.3,Lactating,10,19/06/2020,0,June,NoPlant,D7,126
KAMCHEZERA,Drug,138,1,Female,0,0,2,2,0,Healthy,29.9,Lactating,11,03/07/2020,0,July,NoPlant,D7,140
KAMCHEZERA,Drug,138,1,Female,0,0,2,2,0,Healthy,34.2,NotLactating,12,17/07/2020,0,July,NoPlant,D7,154
KAMCHEZERA,Drug,138,1,Female,0,0,1,2,0,Healthy,32.6,Lactating,13,31/07/2020,50,July,NoPlant,D7,168
KAMCHEZERA,Drug,138,1,Female,,,,,,ND,,,14,14/08/2020,,August,NoPlant,D7,182
KAMCHEZERA,Drug,138,1,Female,0,0,2,2.5,0,Healthy,32.6,NotLactating,15,28/08/2020,0,August,NoPlant,D7,196
KAMCHEZERA,Drug,138,1,Female,,,,,,ND,,,16,11/09/2020,,September,NoPlant,D7,210
KAMCHEZERA,Drug,138,1,Female,0,0,2,2,0,Healthy,32.6,Pregnant,17,25/09/2020,100,September,NoPlant,D7,224
KAMCHEZERA,Drug,138,1,Female,0,0,2,2.5,0,Healthy,32.6,Pregnant,18,09/10/2020,0,October,NoPlant,D7,238
KAMCHEZERA,Drug,138,1,Female,,,,,,ND,,,19,23/10/2020,,October,NoPlant,D7,252
KAMCHEZERA,Drug,138,1,Female,,,,,,ND,,,20,06/11/2020,,November,NoPlant,D7,266
KAMCHEZERA,Drug,138,1,Female,,,,,,ND,,,21,20/11/2020,,November,NoPlant,D7,280
KAMCHEZERA,Drug,138,1,Female,0,0,2,2,0,Healthy,42.2,Lactating,22,04/12/2020,0,December,NoPlant,D7,294
KAMCHEZERA,Drug,138,1,Female,0,0,2,2,0,Healthy,35.4,Lactating,23,18/12/2020,50,December,NoPlant,D7,308
KAMCHEZERA,Drug,138,1,Female,0,0,2,2,0,Healthy,38.1,Lactating,24,01/01/2021,50,January,NoPlant,D7,322
KAMCHEZERA,Drug,138,1,Female,0,0,2,2,0,Healthy,36.7,Lactating,26,15/01/2021,1500,January,NoPlant,D7,336
KAMCHEZERA,Drug,138,1,Female,0,0,2,2,0,Healthy,32.6,Lactating,27,29/01/2021,1950,January,NoPlant,D7,350
KAMCHEZERA,Drug,138,1,Female,0,0,2,2,0,Healthy,31.3,Lactating,28,12/02/2021,,February,NoPlant,D7,364
KAMCHEZERA,Drug,138,1,Female,0,0,2,2,0,Healthy,31.3,Lactating,29,26/02/2021,3500,February,NoPlant,D7,378
KAMCHEZERA,Drug,139,1.5,Female,1,0,3,1.5,0,Borderline,29.9,Lactating,1,14/02/2020,12750,February,NoPlant,D7,0
KAMCHEZERA,Drug,139,1.5,Female,1,0,3,1.5,0,Borderline,28.6,Lactating,2,28/02/2020,,February,NoPlant,D7,14
KAMCHEZERA,Drug,139,1.5,Female,0,0,3,1,0,Sick,24.5,Lactating,3,13/03/2020,1950,March,NoPlant,D7,28
KAMCHEZERA,Drug,139,1.5,Female,1,0,2,1,0,Sick,25.9,Lactating,4,27/03/2020,50,March,NoPlant,D7,42
KAMCHEZERA,Drug,139,1.5,Female,,,,,,ND,,,5,10/04/2020,,April,NoPlant,D7,56
KAMCHEZERA,Drug,140,1,Female,0,0,2,2.5,0,Healthy,24.5,NotLactating,1,17/07/2020,350,July,NoPlant,D9,0
KAMCHEZERA,Drug,140,1,Female,,,,,,ND,,,2,31/07/2020,,July,NoPlant,D9,14
KAMCHEZERA,Drug,140,1,Female,0,0,2,2.5,0,Healthy,24.5,NotLactating,3,14/08/2020,0,August,NoPlant,D9,28
KAMCHEZERA,Drug,140,1,Female,0,0,2,3,0,Healthy,25.9,NotLactating,4,28/08/2020,,August,NoPlant,D9,42
KAMCHEZERA,Drug,140,1,Female,,,,,,ND,,,5,11/09/2020,,September,NoPlant,D9,56
KAMCHEZERA,Drug,140,1,Female,0,0,2,2.5,0,Healthy,28.6,NotLactating,6,25/09/2020,100,September,NoPlant,D9,70
KAMCHEZERA,Drug,140,1,Female,0,0,2,2,0,Healthy,28.6,Pregnant,7,09/10/2020,50,October,NoPlant,D9,84
KAMCHEZERA,Drug,140,1,Female,0,0,2,2,0,Healthy,29.9,Pregnant,8,23/10/2020,200,October,NoPlant,D9,98
KAMCHEZERA,Drug,140,1,Female,,,,,,ND,,,9,06/11/2020,,November,NoPlant,D9,112
KAMCHEZERA,Drug,140,1,Female,0,0,2,2.5,0,Healthy,31.3,Pregnant,10,20/11/2020,1350,November,NoPlant,D9,126
KAMCHEZERA,Drug,140,1,Female,0,0,2,2,0,Healthy,28.6,Lactating,11,04/12/2020,550,December,NoPlant,D9,140
KAMCHEZERA,Drug,140,1,Female,0,0,2,2,0,Healthy,27.2,Lactating,12,18/12/2020,2550,December,NoPlant,D9,154
KAMCHEZERA,Drug,140,1,Female,0,0,2,2,0,Healthy,29.9,Lactating,13,01/01/2021,100,January,NoPlant,D9,168
KAMCHEZERA,Drug,140,1,Female,0,0,2,2,0,Healthy,27.2,Lactating,14,15/01/2021,1550,January,NoPlant,D9,182
KAMCHEZERA,Drug,140,1,Female,0,0,2,2,0,Healthy,29.9,Lactating,15,29/01/2021,4300,January,NoPlant,D9,196
KAMCHEZERA,Drug,140,1,Female,0,0,2,2,0,Healthy,25.9,Lactating,16,12/02/2021,2950,February,NoPlant,D9,210
KAMCHEZERA,Drug,140,1,Female,0,0,2,2,0,Healthy,25.9,Lactating,17,26/02/2021,500,February,NoPlant,D9,224
KAMCHEZERA,Drug,141,1.5,Female,1,0,2,2,0,Healthy,23.1,NotLactating,1,17/07/2020,,July,NoPlant,D9,0
KAMCHEZERA,Drug,141,1.5,Female,,,,,,ND,,,2,31/07/2020,,July,NoPlant,D9,14
KAMCHEZERA,Drug,141,1.5,Female,0,0,2,2.5,0,Healthy,25.9,Pregnant,3,14/08/2020,,August,NoPlant,D9,28
KAMCHEZERA,Drug,141,1.5,Female,0,0,2,2.5,0,Healthy,23.1,NotLactating,4,28/08/2020,0,August,NoPlant,D9,42
KAMCHEZERA,Drug,141,1.5,Female,,,,,,ND,,,5,11/09/2020,,September,NoPlant,D9,56
KAMCHEZERA,Drug,141,1.5,Female,0,0,2,2.5,0,Healthy,27.2,Lactating,6,25/09/2020,100,September,NoPlant,D9,70
KAMCHEZERA,Drug,141,1.5,Female,0,0,2,2,0,Healthy,27.2,Lactating,7,09/10/2020,,October,NoPlant,D9,84
KAMCHEZERA,Drug,141,1.5,Female,0,0,2,2,0,Healthy,24.5,NotLactating,8,23/10/2020,0,October,NoPlant,D9,98
KAMCHEZERA,Drug,141,1.5,Female,,,,,,ND,,,9,06/11/2020,,November,NoPlant,D9,112
KAMCHEZERA,Drug,141,1.5,Female,0,0,2,2,0,Healthy,24.5,Pregnant,10,20/11/2020,200,November,NoPlant,D9,126
KAMCHEZERA,Drug,141,1.5,Female,0,0,2,2,0,Healthy,27.2,Lactating,11,04/12/2020,50,December,NoPlant,D9,140
KAMCHEZERA,Drug,141,1.5,Female,0,0,2,2,0,Healthy,31.3,Lactating,12,18/12/2020,0,December,NoPlant,D9,154
KAMCHEZERA,Drug,141,1.5,Female,0,0,2,2,0,Healthy,24.5,Lactating,13,01/01/2021,200,January,NoPlant,D9,168
KAMCHEZERA,Drug,141,1.5,Female,0,0,2,2,0,Healthy,25.9,Lactating,14,15/01/2021,150,January,NoPlant,D9,182
KAMCHEZERA,Drug,141,1.5,Female,0,0,2,2,0,Healthy,23.1,Lactating,15,29/01/2021,,January,NoPlant,D9,196
KAMCHEZERA,Drug,141,1.5,Female,0,0,2,2.5,0,Healthy,23.1,Lactating,16,12/02/2021,0,February,NoPlant,D9,210
KAMCHEZERA,Drug,141,1.5,Female,,,,,,ND,,,17,26/02/2021,,February,NoPlant,D9,224
MKWINDA,Drug,142,2,Female,0,0,2,1,0,Sick,17.7,NotLactating,1,03/03/2020,0,March,NoPlant,D17,0
MKWINDA,Drug,142,2,Female,0,0,2,2,0,Healthy,20.4,NotLactating,2,17/03/2020,0,March,NoPlant,D17,14
MKWINDA,Drug,142,2,Female,0,0,2,2,0,Healthy,17.7,NotLactating,3,31/03/2020,,March,NoPlant,D17,28
MKWINDA,Drug,142,2,Female,0,0,2,2,0,Healthy,17.7,NotLactating,4,15/04/2020,200,April,NoPlant,D17,43
MKWINDA,Drug,142,2,Female,0,0,2,2.5,0,Healthy,20.4,NotLactating,5,29/04/2020,300,April,NoPlant,D17,57
MKWINDA,Drug,142,2,Female,1,0,2,2,0,Healthy,20.4,NotLactating,6,13/05/2020,350,May,NoPlant,D17,71
MKWINDA,Drug,142,2,Female,1,0,2,2.5,0,Healthy,20.4,NotLactating,7,27/05/2020,50,May,NoPlant,D17,85
MKWINDA,Drug,142,2,Female,1,0,2,2,0,Healthy,24.5,NotLactating,8,10/06/2020,150,June,NoPlant,D17,99
MKWINDA,Drug,142,2,Female,0,0,2,2,0,Healthy,27.2,NotLactating,9,24/06/2020,100,June,NoPlant,D17,113
MKWINDA,Drug,142,2,Female,0,0,2,2,0,Healthy,24.5,Lactating,10,08/07/2020,250,July,NoPlant,D17,127
MKWINDA,Drug,142,2,Female,0,0,2,2,0,Healthy,28.6,NotLactating,11,22/07/2020,100,July,NoPlant,D17,141
MKWINDA,Drug,142,2,Female,0,0,2,2,0,Healthy,24.5,NotLactating,12,05/08/2020,50,August,NoPlant,D17,155
MKWINDA,Drug,142,2,Female,0,0,2,2.5,0,Healthy,27.2,NotLactating,13,19/08/2020,0,August,NoPlant,D17,169
MKWINDA,Drug,142,2,Female,0,0,2,2.5,0,Healthy,25.9,NotLactating,14,02/09/2020,0,September,NoPlant,D17,183
MKWINDA,Drug,142,2,Female,0,0,2,2,0,Healthy,27.2,NotLactating,15,16/09/2020,0,September,NoPlant,D17,197
MKWINDA,Drug,142,2,Female,0,0,2,2.5,0,Healthy,27.2,NotLactating,16,30/09/2020,,September,NoPlant,D17,211
MKWINDA,Drug,142,2,Female,0,0,2,2.5,0,Healthy,32.6,NotLactating,17,14/10/2020,350,October,NoPlant,D17,225
MKWINDA,Drug,142,2,Female,0,0,2,2.5,0,Healthy,28.6,Pregnant,18,28/10/2020,650,October,NoPlant,D17,239
MKWINDA,Drug,142,2,Female,0,0,2,2.5,0,Healthy,29.9,Pregnant,19,11/11/2020,800,November,NoPlant,D17,253
MKWINDA,Drug,142,2,Female,0,0,2,2,0,Healthy,29.9,Pregnant,20,25/11/2020,50,November,NoPlant,D17,267
MKWINDA,Drug,142,2,Female,0,0,2,2,0,Healthy,31.3,Pregnant,21,09/12/2020,0,December,NoPlant,D17,281
MKWINDA,Drug,142,2,Female,0,0,2,2,0,Healthy,31.3,Pregnant,22,23/12/2020,150,December,NoPlant,D17,295
MKWINDA,Drug,142,2,Female,0,0,2,2,0,Healthy,31.3,Pregnant,23,06/01/2021,100,January,NoPlant,D17,309
MKWINDA,Drug,142,2,Female,0,0,2,2,0,Healthy,31.3,Pregnant,24,20/01/2021,250,January,NoPlant,D17,323
MKWINDA,Drug,142,2,Female,0,0,2,2,0,Healthy,28.6,Pregnant,25,03/02/2021,150,February,NoPlant,D17,337
MKWINDA,Drug,142,2,Female,0,0,2,2,0,Healthy,25.9,Lactating,26,17/02/2021,2200,February,NoPlant,D17,351
MKWINDA,Drug,142,2,Female,0,0,2,2,0,Healthy,25.9,Lactating,27,03/03/2021,550,March,NoPlant,D17,365
MKWINDA,Drug,143,4,Female,0,0,2,1.5,0,Borderline,27.2,NotLactating,1,03/03/2020,1500,March,NoPlant,D17,0
MKWINDA,Drug,143,4,Female,0,0,2,2,0,Healthy,28.6,Lactating,2,17/03/2020,1650,March,NoPlant,D17,14
MKWINDA,Drug,143,4,Female,0,0,2,2,0,Healthy,27.2,Lactating,3,31/03/2020,850,March,NoPlant,D17,28
MKWINDA,Drug,143,4,Female,0,0,2,2,0,Healthy,25.9,Lactating,4,15/04/2020,550,April,NoPlant,D17,43
MKWINDA,Drug,143,4,Female,0,0,2,2,0,Healthy,29.9,Lactating,5,29/04/2020,,April,NoPlant,D17,57
MKWINDA,Drug,143,4,Female,0,0,2,2,0,Healthy,28.6,Lactating,6,13/05/2020,,May,NoPlant,D17,71
MKWINDA,Drug,143,4,Female,0,0,2,2,0,Healthy,29.9,Lactating,7,27/05/2020,300,May,NoPlant,D17,85
MKWINDA,Drug,143,4,Female,0,0,2,2,0,Healthy,32.6,Lactating,8,10/06/2020,350,June,NoPlant,D17,99
MKWINDA,Drug,143,4,Female,0,0,2,2,0,Healthy,32.6,Lactating,9,24/06/2020,,June,NoPlant,D17,113
MKWINDA,Drug,143,4,Female,0,0,2,2,0,Healthy,31.3,Lactating,10,08/07/2020,550,July,NoPlant,D17,127
MKWINDA,Drug,143,4,Female,0,0,2,2,0,Healthy,32.6,Lactating,11,22/07/2020,200,July,NoPlant,D17,141
MKWINDA,Drug,143,4,Female,0,0,2,2,0,Healthy,31.3,Lactating,12,05/08/2020,100,August,NoPlant,D17,155
MKWINDA,Drug,143,4,Female,0,0,2,2,0,Healthy,32.6,NotLactating,13,19/08/2020,0,August,NoPlant,D17,169
MKWINDA,Drug,143,4,Female,0,0,2,2,0,Healthy,35.4,NotLactating,14,02/09/2020,150,September,NoPlant,D17,183
