Location,TST,Tag,Age,Sex,Nasal,Jaw,FAMACHA,Condition,Dag,Status,Weight,Lactation,Visit,Date,FEC,month,plant,farm,time
MKWINDA,Drug,143,4,Female,0,0,2,2,0,Healthy,28.6,Lactating,6,13/05/2020,,May,Noplant,D17,71
MKWINDA,Drug,143,4,Female,0,0,2,2,0,Healthy,29.9,Lactating,7,27/05/2020,300,May,Noplant,D17,85
MKWINDA,Drug,143,4,Female,0,0,2,2,0,Healthy,32.6,Lactating,8,10/06/2020,350,June,Noplant,D17,99
MKWINDA,Drug,143,4,Female,0,0,2,2,0,Healthy,32.6,Lactating,9,24/06/2020,,June,Noplant,D17,113
MKWINDA,Drug,143,4,Female,0,0,2,2,0,Healthy,31.3,Lactating,10,08/07/2020,550,July,Noplant,D17,127
MKWINDA,Drug,143,4,Female,0,0,2,2,0,Healthy,32.6,Lactating,11,22/07/2020,200,July,Noplant,D17,141
MKWINDA,Drug,143,4,Female,0,0,2,2,0,Healthy,31.3,Lactating,12,05/08/2020,100,August,Noplant,D17,155
MKWINDA,Drug,143,4,Female,0,0,2,2,0,Healthy,32.6,NotLactating,13,19/08/2020,0,August,Noplant,D17,169
MKWINDA,Drug,143,4,Female,0,0,2,2,0,Healthy,35.4,NotLactating,14,02/09/2020,150,September,Noplant,D17,183
MKWINDA,Drug,143,4,Female,0,0,2,2,0,Healthy,32.6,NotLactating,15,16/09/2020,150,September,Noplant,D17,197
MKWINDA,Drug,143,4,Female,0,0,2,2,0,Healthy,31.3,NotLactating,16,30/09/2020,0,September,Noplant,D17,211
MKWINDA,Drug,143,4,Female,0,0,2,2,0,Healthy,36.7,NotLactating,17,14/10/2020,50,October,Noplant,D17,225
MKWINDA,Drug,143,4,Female,0,0,2,2.5,0,Healthy,34.2,Pregnant,18,28/10/2020,50,October,Noplant,D17,239
MKWINDA,Drug,143,4,Female,0,0,2,2.5,0,Healthy,38.1,Pregnant,19,11/11/2020,150,November,Noplant,D17,253
MKWINDA,Drug,143,4,Female,0,0,2,2.5,0,Healthy,38.1,Pregnant,20,25/11/2020,250,November,Noplant,D17,267
MKWINDA,Drug,143,4,Female,0,0,2,2.5,0,Healthy,36.7,Pregnant,21,09/12/2020,50,December,Noplant,D17,281
MKWINDA,Drug,143,4,Female,0,0,2,2,0,Healthy,38.1,Pregnant,22,23/12/2020,50,December,Noplant,D17,295
MKWINDA,Drug,143,4,Female,0,0,2,2.5,0,Healthy,39.5,Pregnant,23,06/01/2021,250,January,Noplant,D17,309
MKWINDA,Drug,143,4,Female,0,0,2,2,0,Healthy,36.7,Pregnant,24,20/01/2021,850,January,Noplant,D17,323
MKWINDA,Drug,143,4,Female,0,0,2,2,0,Healthy,32.6,Lactating,25,03/02/2021,1350,February,Noplant,D17,337
MKWINDA,Drug,143,4,Female,0,0,2,2,0,Healthy,31.3,Lactating,26,17/02/2021,800,February,Noplant,D17,351
MKWINDA,Drug,143,4,Female,0,0,2,2,0,Healthy,29.9,Lactating,27,03/03/2021,3050,March,Noplant,D17,365
MKWINDA,Drug,150,5.5,Female,0,0,2,1.5,0,Borderline,32.6,Lactating,1,17/03/2020,5250,March,Noplant,D18,0
MKWINDA,Drug,150,5.5,Female,0,0,2,2,0,Healthy,34.2,Lactating,2,31/03/2020,1350,March,Noplant,D18,14
MKWINDA,Drug,150,5.5,Female,,,,,,ND,,,3,15/04/2020,,April,,D18,29
MKWINDA,Drug,151,4,Female,0,0,2,2,0,Healthy,25.4,NotLactating,1,17/03/2020,1250,March,Noplant,D18,0
MKWINDA,Drug,151,4,Female,0,0,2,1.5,0,Borderline,35.4,Lactating,2,31/03/2020,7150,March,Noplant,D18,14
MKWINDA,Drug,151,4,Female,,,,,,ND,,,3,15/04/2020,,April,,D18,29
MKWINDA,Drug,152,5.5,Female,0,0,3,1.5,0,Borderline,29.9,Lactating,1,17/03/2020,12050,March,Noplant,D18,0
MKWINDA,Drug,152,5.5,Female,0,0,3,1.5,0,Borderline,28.6,Lactating,2,31/03/2020,1950,March,Noplant,D18,14
MKWINDA,Drug,152,5.5,Female,0,0,2,1.5,0,Borderline,29.9,Lactating,3,15/04/2020,1250,April,Noplant,D18,29
MKWINDA,Drug,152,5.5,Female,0,0,2,2,0,Healthy,32.6,Lactating,4,30/04/2020,200,April,Noplant,D18,44
MKWINDA,Drug,152,5.5,Female,0,0,2,2,0,Healthy,34.2,Lactating,5,13/05/2020,,May,Noplant,D18,57
MKWINDA,Drug,152,5.5,Female,0,0,2,2,0,Healthy,31.3,Lactating,6,27/05/2020,50,May,Noplant,D18,71
MKWINDA,Drug,152,5.5,Female,0,0,2,2,0,Healthy,31.3,Lactating,7,10/06/2020,250,June,Noplant,D18,85
MKWINDA,Drug,152,5.5,Female,0,0,2,2.5,0,Healthy,38.1,Lactating,8,24/06/2020,0,June,Noplant,D18,99
MKWINDA,Drug,152,5.5,Female,,,,,,ND,,,9,08/07/2020,0,July,,D18,113
MKWINDA,Drug,152,5.5,Female,0,0,2,2.5,0,Healthy,38.1,Lactating,10,22/07/2020,100,July,Noplant,D18,127
MKWINDA,Drug,152,5.5,Female,0,0,2,2,0,Healthy,38.1,Lactating,11,05/08/2020,0,August,Noplant,D18,141
MKWINDA,Drug,152,5.5,Female,0,0,2,2,0,Healthy,38.1,Lactating,12,19/08/2020,100,August,Noplant,D18,155
MKWINDA,Drug,152,5.5,Female,0,0,2,2,0,Healthy,38.1,Lactating,13,02/09/2020,50,September,Noplant,D18,169
MKWINDA,Drug,152,5.5,Female,0,0,2,2,0,Healthy,35.4,Lactating,14,16/09/2020,450,September,Noplant,D18,183
MKWINDA,Drug,152,5.5,Female,,,,,,ND,,,15,30/09/2020,,September,,D18,197
MKWINDA,Drug,152,5.5,Female,,,,,,ND,,,16,14/10/2020,,October,,D18,211
MKWINDA,Drug,152,5.5,Female,0,0,2,2,0,Healthy,34.2,Lactating,17,28/10/2020,1350,October,Noplant,D18,225
MKWINDA,Drug,152,5.5,Female,,,,,,ND,,,18,11/11/2020,,November,,D18,239
MKWINDA,Drug,152,5.5,Female,0,0,2,2,0,Healthy,32.6,Pregnant,19,25/11/2020,350,November,Noplant,D18,253
MKWINDA,Drug,152,5.5,Female,0,0,2,2,0,Healthy,32.6,Lactating,20,09/12/2020,1100,December,Noplant,D18,267
MKWINDA,Drug,152,5.5,Female,0,0,2,2,0,Healthy,34.2,Lactating,21,23/12/2020,0,December,Noplant,D18,281
MKWINDA,Drug,152,5.5,Female,,,,,,ND,,,22,06/01/2021,,January,,D18,295
MKWINDA,Drug,152,5.5,Female,0,0,2,2,0,Healthy,35.4,Lactating,23,20/01/2021,400,January,Noplant,D18,309
MKWINDA,Drug,152,5.5,Female,0,0,2,2,0,Healthy,32.6,Lactating,24,03/02/2021,550,February,Noplant,D18,323
MKWINDA,Drug,152,5.5,Female,0,0,2,1.5,0,Healthy,31.3,Lactating,25,17/02/2021,1450,February,Noplant,D18,337
MKWINDA,Drug,152,5.5,Female,0,0,2,1.5,0,Healthy,31.3,Lactating,26,03/03/2021,6900,March,Noplant,D18,351
MKWINDA,Drug,153,4.5,Female,,,,,,ND,,,1,15/04/2020,,April,,D18,0
MKWINDA,Drug,153,4.5,Female,0,0,2,2,0,Healthy,27.7,Lactating,2,30/04/2020,200,April,Noplant,D18,15
MKWINDA,Drug,153,4.5,Female,0,0,2,1.5,0,Borderline,34.2,Lactating,3,13/05/2020,50,May,Noplant,D18,28
MKWINDA,Drug,153,4.5,Female,0,0,2,2,0,Healthy,34.2,Lactating,4,27/05/2020,0,May,Noplant,D18,42
MKWINDA,Drug,153,4.5,Female,0,0,2,2,0,Healthy,34.2,Lactating,5,10/06/2020,250,June,Noplant,D18,56
MKWINDA,Drug,153,4.5,Female,0,0,2,2,0,Healthy,36.7,Lactating,6,24/06/2020,0,June,Noplant,D18,70
MKWINDA,Drug,153,4.5,Female,,,,,,ND,,,7,08/07/2020,,July,,D18,84
MKWINDA,Drug,153,4.5,Female,0,0,2,2,0,Healthy,35.4,NotLactating,8,22/07/2020,0,July,Noplant,D18,98
MKWINDA,Drug,153,4.5,Female,0,0,2,2,0,Healthy,38.1,NotLactating,9,05/08/2020,50,August,Noplant,D18,112
MKWINDA,Drug,153,4.5,Female,0,0,2,2,0,Healthy,38.1,NotLactating,10,19/08/2020,0,August,Noplant,D18,126
MKWINDA,Drug,153,4.5,Female,0,0,2,2,0,Healthy,36.7,NotLactating,11,02/09/2020,50,September,Noplant,D18,140
MKWINDA,Drug,153,4.5,Female,0,0,2,2,0,Healthy,39.5,Lactating,12,16/09/2020,,September,Noplant,D18,154
MKWINDA,Drug,153,4.5,Female,,,,,,ND,,,13,30/09/2020,,September,,D18,168
MKWINDA,Drug,153,4.5,Female,,,,,,ND,,,14,14/10/2020,,October,,D18,182
MKWINDA,Drug,153,4.5,Female,0,0,2,2,0,Healthy,40.8,Pregnant,15,28/10/2020,0,October,Noplant,D18,196
MKWINDA,Drug,153,4.5,Female,0,0,2,2,0,Healthy,39.5,Pregnant,16,11/11/2020,0,November,Noplant,D18,210
MKWINDA,Drug,153,4.5,Female,0,0,2,2,0,Healthy,39.5,Lactating,17,25/11/2020,250,November,Noplant,D18,224
MKWINDA,Drug,153,4.5,Female,0,0,2,2,0,Healthy,36.7,Lactating,18,09/12/2020,0,December,Noplant,D18,238
MKWINDA,Drug,153,4.5,Female,0,0,2,2,0,Healthy,39.5,Lactating,19,23/12/2020,50,December,Noplant,D18,252
MKWINDA,Drug,153,4.5,Female,,,,,,ND,,,20,06/01/2021,,January,,D18,266
MKWINDA,Drug,153,4.5,Female,0,0,2,2,0,Healthy,35.4,Lactating,21,20/01/2021,1750,January,Noplant,D18,280
MKWINDA,Drug,153,4.5,Female,0,0,3,1.5,0,Healthy,32.6,Lactating,22,03/02/2021,1050,February,Noplant,D18,294
MKWINDA,Drug,153,4.5,Female,0,0,3,1.5,0,Healthy,32.6,Lactating,23,17/02/2021,2400,February,Noplant,D18,308
MKWINDA,Drug,153,4.5,Female,0,0,3,1.5,0,Healthy,29.9,Lactating,24,03/03/2021,5700,March,Noplant,D18,322
MKWINDA,Drug,156,4,Female,0,0,2,2,0,Healthy,39.5,NotLactating,1,30/09/2020,100,September,Noplant,D13,0
MKWINDA,Drug,156,4,Female,0,0,2,2.5,0,Healthy,34.2,NotLactating,2,14/10/2020,200,October,Noplant,D13,14
MKWINDA,Drug,156,4,Female,0,0,2,2.5,0,Healthy,32.6,Pregnant,3,28/10/2020,100,October,Noplant,D13,28
MKWINDA,Drug,156,4,Female,0,0,2,2.5,0,Healthy,34.2,Pregnant,4,11/11/2020,,November,Noplant,D13,42
MKWINDA,Drug,156,4,Female,0,0,2,2,0,Healthy,31.3,Lactating,5,25/11/2020,,November,Noplant,D13,56
MKWINDA,Drug,156,4,Female,,,,,,ND,,,6,09/12/2020,,December,,D13,70
MKWINDA,Drug,156,4,Female,,,,,,ND,,,7,23/12/2020,,December,,D13,84
MAZINGA,Plant,200,2,Female,0,0,4,2,0,Sick,19.1,NotLactating,1,02/07/2020,,July,mtawa,P10,0
MAZINGA,Plant,200,2,Female,0,0,3,1.5,0,Borderline,19.1,NotLactating,2,16/07/2020,0,July,mtawa,P10,14
MAZINGA,Plant,200,2,Female,,,,,,ND,,,3,30/07/2020,,July,,P10,28
MAZINGA,Plant,200,2,Female,0,0,2,2,0,Healthy,21.8,NotLactating,4,13/08/2020,0,August,Noplant,P10,42
MAZINGA,Plant,200,2,Female,,,,,,ND,,,5,27/08/2020,,August,,P10,56
MAZINGA,Plant,200,2,Female,,,,,,ND,,,6,10/09/2020,,September,,P10,70
MAZINGA,Plant,200,2,Female,0,0,2,2,0,Healthy,20.4,Pregnant,7,24/09/2020,0,September,Noplant,P10,84
MAZINGA,Plant,200,2,Female,,,,,,ND,,,8,08/10/2020,,October,,P10,98
MAZINGA,Plant,200,2,Female,,,,,,ND,,,9,22/10/2020,,October,,P10,112
MAZINGA,Plant,200,2,Female,0,0,2,2.5,0,Healthy,24.5,NotLactating,10,05/11/2020,50,November,Noplant,P10,126
MAZINGA,Plant,200,2,Female,,,,,,ND,,,11,19/11/2020,,November,,P10,140
MAZINGA,Plant,200,2,Female,0,0,2,2,0,Healthy,24.5,NotLactating,12,03/12/2020,0,December,Noplant,P10,154
MAZINGA,Plant,200,2,Female,0,0,2,2,0,Healthy,25.9,NotLactating,13,17/12/2020,0,December,Noplant,P10,168
MAZINGA,Plant,200,2,Female,0,0,3,2.5,0,Borderline,24.5,Pregnant,14,31/12/2020,50,December,mtawa,P10,182
MAZINGA,Plant,200,2,Female,0,0,2,2,0,Healthy,24.5,Lactating,15,14/01/2021,50,January,Noplant,P10,196
MAZINGA,Plant,200,2,Female,0,0,2,2,0,Healthy,31.3,Lactating,16,28/01/2021,300,January,Noplant,P10,210
MAZINGA,Plant,200,2,Female,0,0,2,2.5,0,Healthy,24.5,Pregnant,17,11/02/2021,300,February,Noplant,P10,224
MAZINGA,Plant,200,2,Female,0,0,2,2,0,Healthy,27.2,Pregnant,18,25/02/2021,1750,February,Noplant,P10,238
MAZINGA,Plant,201,3,Female,0,0,2,2.5,0,Healthy,36.7,Lactating,1,16/07/2020,200,July,Noplant,P10,0
MAZINGA,Plant,201,3,Female,,,,,,ND,,,2,30/07/2020,,July,,P10,14
MAZINGA,Plant,201,3,Female,0,0,2,3,0,Healthy,34.2,Lactating,3,13/08/2020,100,August,Noplant,P10,28
MAZINGA,Plant,201,3,Female,0,0,2,3,0,Healthy,35.4,NotLactating,4,27/08/2020,200,August,Noplant,P10,42
MAZINGA,Plant,201,3,Female,,,,,,ND,,,5,10/09/2020,,September,,P10,56
MAZINGA,Plant,201,3,Female,,,,,,ND,,,6,24/09/2020,,September,,P10,70
MAZINGA,Plant,201,3,Female,0,0,2,2.5,0,Healthy,32.6,NotLactating,7,08/10/2020,100,October,Noplant,P10,84
MAZINGA,Plant,201,3,Female,,,,,,ND,,,8,22/10/2020,,October,,P10,98
MAZINGA,Plant,201,3,Female,0,0,2,2.5,0,Healthy,29.9,Lactating,9,05/11/2020,0,November,Noplant,P10,112
MAZINGA,Plant,201,3,Female,,,,,,ND,,,10,19/11/2020,,November,,P10,126
MAZINGA,Plant,201,3,Female,0,0,2,2,0,Healthy,31.3,Lactating,11,03/12/2020,900,December,Noplant,P10,140
MAZINGA,Plant,201,3,Female,0,0,2,2,0,Healthy,32.6,Lactating,12,17/12/2020,50,December,Noplant,P10,154
MAZINGA,Plant,201,3,Female,0,0,2,2,0,Healthy,28.6,Lactating,13,31/12/2020,,December,Noplant,P10,168
MAZINGA,Plant,201,3,Female,0,0,2,2,0,Healthy,25.9,Pregnant,14,14/01/2021,200,January,Noplant,P10,182
MAZINGA,Plant,201,3,Female,0,0,2,2,0,Healthy,28.6,Lactating,15,28/01/2021,100,January,Noplant,P10,196
MAZINGA,Plant,201,3,Female,0,0,2,2,0,Healthy,27.2,Lactating,16,11/02/2021,150,February,Noplant,P10,210
MAZINGA,Plant,201,3,Female,0,0,2,2,0,Healthy,28.6,Lactating,17,25/02/2021,150,February,Noplant,P10,224
MAZINGA,Plant,205,1.5,Female,0,0,2,2.5,0,Healthy,27.2,NotLactating,1,02/07/2020,350,July,Noplant,P11,0
MAZINGA,Plant,205,1.5,Female,0,0,2,2,0,Healthy,25.9,NotLactating,2,16/07/2020,100,July,Noplant,P11,14
MAZINGA,Plant,205,1.5,Female,,,,,,ND,,,3,30/07/2020,,July,,P11,28
MAZINGA,Plant,205,1.5,Female,0,0,2,2,0,Healthy,24.5,NotLactating,4,13/08/2020,250,August,Noplant,P11,42
MAZINGA,Plant,205,1.5,Female,0,0,2,2,0,Healthy,25.9,NotLactating,5,27/08/2020,350,August,Noplant,P11,56
MAZINGA,Plant,205,1.5,Female,0,0,2,2,0,Healthy,27.2,NotLactating,6,10/09/2020,100,September,Noplant,P11,70
MAZINGA,Plant,205,1.5,Female,0,0,2,2,0,Healthy,27.2,NotLactating,7,24/09/2020,400,September,Noplant,P11,84
MAZINGA,Plant,205,1.5,Female,,,,,,ND,,,8,08/10/2020,,October,,P11,98
MAZINGA,Plant,205,1.5,Female,0,0,2,2,0,Healthy,28.6,NotLactating,9,22/10/2020,100,October,Noplant,P11,112
MAZINGA,Plant,205,1.5,Female,0,0,2,2.5,0,Healthy,25.9,NotLactating,10,05/11/2020,200,November,Noplant,P11,126
MAZINGA,Plant,205,1.5,Female,,,,,,ND,,,11,19/11/2020,,November,,P11,140
MAZINGA,Plant,205,1.5,Female,0,0,2,2.5,0,Healthy,31.3,Pregnant,12,03/12/2020,50,December,Noplant,P11,154
MAZINGA,Plant,205,1.5,Female,0,0,3,2,0,Borderline,31.3,Pregnant,13,17/12/2020,150,December,mtawa,P11,168
MAZINGA,Plant,205,1.5,Female,0,0,2,2,0,Borderline,25.9,Lactating,14,31/12/2020,100,December,mtawa,P11,182
MAZINGA,Plant,205,1.5,Female,0,0,2,2,0,Borderline,24.5,Lactating,15,14/01/2021,200,January,mtawa,P11,196
MAZINGA,Plant,205,1.5,Female,0,0,2,2,0,Borderline,24.5,Lactating,16,28/01/2021,3350,January,mtawa,P11,210
MAZINGA,Plant,205,1.5,Female,0,0,2,2,0,Borderline,25.9,Lactating,17,11/02/2021,1450,February,mtawa,P11,224
MAZINGA,Plant,205,1.5,Female,1,0,2,2,0,Sick,24.5,Lactating,18,25/02/2021,1100,February,mtawa,P11,238
MAZINGA,Plant,206,3,Female,0,0,3,1,0,Sick,23.1,Lactating,1,02/07/2020,100,July,mtawa,P11,0
MAZINGA,Plant,206,3,Female,0,0,2,1.5,0,Borderline,23.1,NotLactating,2,16/07/2020,0,July,mtawa,P11,14
MAZINGA,Plant,206,3,Female,,,,,,ND,,,3,30/07/2020,,July,,P11,28
MAZINGA,Plant,206,3,Female,0,0,2,2,0,Healthy,25.9,Lactating,4,13/08/2020,0,August,Noplant,P11,42
MAZINGA,Plant,206,3,Female,1,0,2,2,0,Healthy,25.9,Lactating,5,27/08/2020,0,August,Noplant,P11,56
MAZINGA,Plant,206,3,Female,0,0,2,2,0,Healthy,23.1,Lactating,6,10/09/2020,0,September,Noplant,P11,70
MAZINGA,Plant,206,3,Female,0,0,2,2,0,Healthy,25.9,Lactating,7,24/09/2020,0,September,Noplant,P11,84
MAZINGA,Plant,206,3,Female,,,,,,ND,,,8,08/10/2020,,October,,P11,98
MAZINGA,Plant,207,2,Female,0,0,2,2,0,Healthy,24.5,NotLactating,1,02/07/2020,200,July,Noplant,P11,0
MAZINGA,Plant,207,2,Female,0,0,2,2,0,Healthy,23.1,NotLactating,2,16/07/2020,100,July,Noplant,P11,14
MAZINGA,Plant,207,2,Female,,,,,,ND,,,3,30/07/2020,,July,,P11,28
MAZINGA,Plant,210,3,Female,0,0,2,2,0,Healthy,25.9,NotLactating,1,13/08/2020,100,August,Noplant,P12,0
MAZINGA,Plant,210,3,Female,0,0,2,2,0,Healthy,28.6,NotLactating,2,27/08/2020,200,August,Noplant,P12,14
MAZINGA,Plant,210,3,Female,0,0,2,2,0,Healthy,27.2,NotLactating,3,10/09/2020,50,September,Noplant,P12,28
MAZINGA,Plant,210,3,Female,0,0,2,2,0,Healthy,29.9,NotLactating,4,24/09/2020,,September,Noplant,P12,42
MAZINGA,Plant,210,3,Female,,,,,,ND,,,5,08/10/2020,,October,,P12,56
MAZINGA,Plant,210,3,Female,0,0,2,2,0,Healthy,32.6,Pregnant,6,22/10/2020,900,October,Noplant,P12,70
MAZINGA,Plant,210,3,Female,,,,,,ND,,,7,05/11/2020,,November,,P12,84
MAZINGA,Plant,210,3,Female,0,0,2,2,1,Healthy,29.9,Pregnant,8,19/11/2020,100,November,Noplant,P12,98
MAZINGA,Plant,210,3,Female,0,0,2,2,0,Healthy,25.9,Pregnant,9,03/12/2020,0,December,Noplant,P12,112
MAZINGA,Plant,210,3,Female,0,0,2,1.5,0,Healthy,29.9,Lactating,10,17/12/2020,350,December,Noplant,P12,126
MAZINGA,Plant,210,3,Female,0,0,2,1.5,0,Borderline,24.5,Lactating,11,31/12/2020,0,December,mtawa,P12,140
MAZINGA,Plant,210,3,Female,0,0,2,2,0,Healthy,25.9,Lactating,12,14/01/2021,150,January,Noplant,P12,154
MAZINGA,Plant,210,3,Female,0,0,2,2,0,Healthy,24.5,Lactating,13,28/01/2021,200,January,Noplant,P12,168
MAZINGA,Plant,210,3,Female,0,0,2,2,0,Healthy,24.5,Lactating,14,11/02/2021,1050,February,Noplant,P12,182
MAZINGA,Plant,210,3,Female,0,0,2,2,0,Healthy,27.2,Lactating,15,25/02/2021,1350,February,Noplant,P12,196
MAZINGA,Plant,211,4.5,Female,0,0,2,2.5,0,Healthy,31.3,NotLactating,1,13/08/2020,0,August,Noplant,P12,0
MAZINGA,Plant,211,4.5,Female,0,0,2,2.5,0,Healthy,35.4,NotLactating,2,27/08/2020,50,August,Noplant,P12,14
MAZINGA,Plant,211,4.5,Female,0,0,2,2,0,Healthy,34.2,NotLactating,3,10/09/2020,100,September,Noplant,P12,28
MAZINGA,Plant,211,4.5,Female,0,0,2,2,0,Healthy,34.2,NotLactating,4,24/09/2020,250,September,Noplant,P12,42
MAZINGA,Plant,211,4.5,Female,,,,,,ND,,,5,08/10/2020,,October,,P12,56
MAZINGA,Plant,211,4.5,Female,0,0,2,2,0,Healthy,35.4,NotLactating,6,22/10/2020,150,October,Noplant,P12,70
MAZINGA,Plant,211,4.5,Female,,,,,,ND,,,7,05/11/2020,,November,,P12,84
MAZINGA,Plant,211,4.5,Female,0,0,2,2,0,Healthy,29.9,Lactating,8,19/11/2020,950,November,Noplant,P12,98
MAZINGA,Plant,211,4.5,Female,0,0,2,2,1,Healthy,29.9,Lactating,9,03/12/2020,450,December,Noplant,P12,112
MAZINGA,Plant,211,4.5,Female,0,0,2,2,0,Healthy,32.6,Lactating,10,17/12/2020,0,December,Noplant,P12,126
MAZINGA,Plant,211,4.5,Female,0,0,2,2,0,Healthy,29.9,Lactating,11,31/12/2020,50,December,Noplant,P12,140
MAZINGA,Plant,211,4.5,Female,0,0,2,2,0,Healthy,28.2,Pregnant,12,14/01/2021,50,January,Noplant,P12,154
MAZINGA,Plant,211,4.5,Female,0,0,2,2,0,Healthy,27.2,NotLactating,13,28/01/2021,200,January,Noplant,P12,168
MAZINGA,Plant,211,4.5,Female,0,0,2,2,0,Healthy,29.9,NotLactating,14,11/02/2021,2050,February,Noplant,P12,182
MAZINGA,Plant,211,4.5,Female,0,0,2,2,0,Healthy,29.9,NotLactating,15,25/02/2021,1400,February,Noplant,P12,196
MAZINGA,Plant,212,3,Female,0,0,2,2,0,Healthy,29.9,NotLactating,1,13/08/2020,350,August,Noplant,P12,0
MAZINGA,Plant,212,3,Female,0,0,2,2,0,Healthy,31.3,NotLactating,2,27/08/2020,,August,Noplant,P12,14
MAZINGA,Plant,212,3,Female,0,0,2,2,0,Healthy,35.4,NotLactating,3,10/09/2020,50,September,Noplant,P12,28
MAZINGA,Plant,212,3,Female,0,0,2,2,0,Healthy,31.3,NotLactating,4,24/09/2020,150,September,Noplant,P12,42
MAZINGA,Plant,212,3,Female,,,,,,ND,,,5,08/10/2020,,October,,P12,56
MAZINGA,Plant,212,3,Female,0,0,2,2,0,Healthy,35.4,NotLactating,6,22/10/2020,,October,Noplant,P12,70
MAZINGA,Plant,212,3,Female,0,0,2,2,4,Sick,31.3,Lactating,7,05/11/2020,,November,mtawa,P12,84
MAZINGA,Plant,212,3,Female,0,0,2,2,0,Healthy,32.6,Lactating,8,19/11/2020,0,November,Noplant,P12,98
MAZINGA,Plant,212,3,Female,0,0,2,2,0,Healthy,34.2,Lactating,9,03/12/2020,0,December,Noplant,P12,112
MAZINGA,Plant,212,3,Female,0,0,2,2,0,Healthy,36.7,Lactating,10,17/12/2020,0,December,Noplant,P12,126
MAZINGA,Plant,212,3,Female,0,0,2,2,0,Healthy,34.2,Lactating,11,31/12/2020,100,December,Noplant,P12,140
MAZINGA,Plant,212,3,Female,0,0,2,2,0,Healthy,29.9,Lactating,12,14/01/2021,600,January,Noplant,P12,154
MAZINGA,Plant,212,3,Female,0,0,2,2,0,Healthy,35.4,NotLactating,13,28/01/2021,400,January,Noplant,P12,168
MAZINGA,Plant,212,3,Female,0,0,2,2,0,Healthy,32.6,NotLactating,14,11/02/2021,200,February,Noplant,P12,182
MAZINGA,Plant,212,3,Female,0,0,2,2,0,Healthy,32.6,NotLactating,15,25/02/2021,300,February,Noplant,P12,196
MAZINGA,Plant,213,5.5,Female,0,0,2,2.5,0,Healthy,36.7,Lactating,1,13/08/2020,50,August,Noplant,P12,0
MAZINGA,Plant,213,5.5,Female,0,0,2,2.5,0,Healthy,39.5,NotLactating,2,27/08/2020,100,August,Noplant,P12,14
MAZINGA,Plant,213,5.5,Female,0,0,1,2.5,0,Healthy,39.5,NotLactating,3,10/09/2020,0,September,Noplant,P12,28
MAZINGA,Plant,213,5.5,Female,0,0,2,2.5,0,Healthy,38.1,NotLactating,4,24/09/2020,100,September,Noplant,P12,42
MAZINGA,Plant,213,5.5,Female,,,,,,ND,,,5,08/10/2020,,October,,P12,56
MAZINGA,Plant,213,5.5,Female,0,0,2,2.5,0,Healthy,40.8,NotLactating,6,22/10/2020,500,October,Noplant,P12,70
MAZINGA,Plant,213,5.5,Female,,,,,,ND,,,7,05/11/2020,,November,,P12,84
MAZINGA,Plant,213,5.5,Female,0,0,2,2,0,Healthy,39.5,Pregnant,8,19/11/2020,1900,November,Noplant,P12,98
MAZINGA,Plant,213,5.5,Female,0,0,2,2,0,Healthy,39.5,Pregnant,9,03/12/2020,1550,December,Noplant,P12,112
MAZINGA,Plant,213,5.5,Female,0,0,2,2,0,Healthy,40.8,Pregnant,10,17/12/2020,0,December,Noplant,P12,126
MAZINGA,Plant,213,5.5,Female,0,0,2,2,0,Healthy,38.1,Pregnant,11,31/12/2020,300,December,Noplant,P12,140
MAZINGA,Plant,213,5.5,Female,0,0,2,1.5,0,Borderline,31.3,Lactating,12,14/01/2021,3550,January,mtawa,P12,154
MAZINGA,Plant,213,5.5,Female,0,0,2,2,0,Healthy,32.6,NotLactating,13,28/01/2021,0,January,Noplant,P12,168
MAZINGA,Plant,213,5.5,Female,0,0,2,1.5,0,Borderline,31.3,NotLactating,14,11/02/2021,900,February,mtawa,P12,182
MAZINGA,Plant,213,5.5,Female,0,0,2,1.5,0,Borderline,32.6,NotLactating,15,25/02/2021,2100,February,mtawa,P12,196
MAZINGA,Plant,214,1,Female,0,0,2,2,0,Healthy,20.4,NotLactating,1,05/11/2020,50,November,Noplant,P12,0
MAZINGA,Plant,214,1,Female,0,0,2,2,0,Healthy,20.4,NotLactating,2,19/11/2020,600,November,Noplant,P12,14
MAZINGA,Plant,214,1,Female,0,0,1,2.5,0,Healthy,20.4,NotLactating,3,03/12/2020,0,December,Noplant,P12,28
MAZINGA,Plant,214,1,Female,0,0,2,2,0,Healthy,24.5,NotLactating,4,17/12/2020,0,December,Noplant,P12,42
MAZINGA,Plant,214,1,Female,0,0,2,2,0,Healthy,20.4,NotLactating,5,31/12/2020,0,December,Noplant,P12,56
MAZINGA,Plant,214,1,Female,0,0,2,2,0,Healthy,23.1,NotLactating,6,14/01/2021,0,January,Noplant,P12,70
MAZINGA,Plant,214,1,Female,0,0,2,2,0,Healthy,20.4,Lactating,7,28/01/2021,100,January,Noplant,P12,84
MAZINGA,Plant,214,1,Female,0,0,2,2,0,Healthy,21.8,Lactating,8,11/02/2021,50,February,Noplant,P12,98
MAZINGA,Plant,214,1,Female,0,0,2,2,0,Healthy,20.4,Lactating,9,25/02/2021,,February,Noplant,P12,112
MAZINGA,Plant,215,4,Female,0,0,2,2,0,Healthy,28.6,NotLactating,1,19/11/2020,1050,November,Noplant,P12,0
