Location,TST,Tag,Status,Visit
MAZINGA,Plant,41,Healthy,22
MAZINGA,Plant,42,Healthy,22
MAZINGA,Plant,43,Healthy,22
MAZINGA,Plant,44,Healthy,22
MAZINGA,Plant,45,Sold,22
MAZINGA,Plant,46,End,22
MAZINGA,Plant,47,Sold,22
MAZINGA,Plant,48,End,22
CHINKHOWE,Plant,50,Healthy,22
CHINKHOWE,Plant,51,Healthy,22
CHINKHOWE,Plant,52,Died,22
CHINKHOWE,Plant,53,Healthy,22
CHINKHOWE,Plant,54,End,22
CHINKHOWE,Plant,57,Healthy,22
CHINKHOWE,Plant,58,Died,22
CHINKHOWE,Plant,59,Healthy,22
CHINKHOWE,Plant,60,End,22
CHINKHOWE,Plant,61,End,22
CHINKHOWE,Plant,63,Grazing,22
CHINKHOWE,Plant,64,Grazing,22
CHINKHOWE,Plant,65,Healthy,22
CHINKHOWE,Plant,66,Healthy,22
CHINKHOWE,Plant,67,Grazing,22
CHINKHOWE,Plant,68,Healthy,22
CHINKHOWE,Plant,72,Grazing,22
CHINKHOWE,Plant,73,Grazing,22
CHINKHOWE,Plant,74,Grazing,22
CHINKHOWE,Plant,75,Grazing,22
CHINKHOWE,Plant,79,Sold,22
CHINKHOWE,Plant,80,Grazing,22
CHINKHOWE,Plant,81,Grazing,22
CHINKHOWE,Plant,82,Grazing,22
CHINKHOWE,Plant,86,Healthy,22
CHINKHOWE,Plant,87,Healthy,22
CHINKHOWE,Plant,91,Stolen,22
CHINKHOWE,Plant,92,Stolen,22
CHINKHOWE,Plant,93,Healthy,22
CHINKHOWE,Plant,95,End,22
CHINKHOWE,Plant,96,Sold,22
CHINKHOWE,Plant,97,Healthy,22
CHINKHOWE,Plant,98,Sold,22
CHINKHOWE,Plant,99,Healthy,22
KAMCHEZERA,Drug,100,Died,22
KAMCHEZERA,Drug,101,Healthy,22
KAMCHEZERA,Drug,102,Sold,22
KAMCHEZERA,Drug,105,Healthy,22
KAMCHEZERA,Drug,106,Healthy,22
KAMCHEZERA,Drug,107,Grazing,22
KAMCHEZERA,Drug,108,Healthy,22
KAMCHEZERA,Drug,111,Healthy,22
KAMCHEZERA,Drug,114,Died,22
KAMCHEZERA,Drug,115,Died,22
KAMCHEZERA,Drug,116,Died,22
MKWINDA,Drug,120,Sold,22
MKWINDA,Drug,121,Healthy,22
MKWINDA,Drug,122,Healthy,22
MKWINDA,Drug,123,Healthy,22
MKWINDA,Drug,128,Died,22
MKWINDA,Drug,132,Healthy,22
MKWINDA,Drug,135,Sold,22
MKWINDA,Drug,136,Healthy,22
MKWINDA,Drug,137,Healthy,22
KAMCHEZERA,Drug,138,Healthy,22
KAMCHEZERA,Drug,139,Died,22
KAMCHEZERA,Drug,140,End,22
KAMCHEZERA,Drug,141,End,22
MKWINDA,Drug,142,Healthy,22
MKWINDA,Drug,143,Healthy,22
MKWINDA,Drug,150,Sold,22
MKWINDA,Drug,151,End,22
MKWINDA,Drug,152,Grazing,22
MKWINDA,Drug,153,Healthy,22
MKWINDA,Drug,156,End,22
MAZINGA,Plant,200,End,22
MAZINGA,Plant,201,End,22
MAZINGA,Plant,205,End,22
MAZINGA,Plant,206,Sold,22
MAZINGA,Plant,207,Stolen,22
MAZINGA,Plant,210,End,22
MAZINGA,Plant,211,End,22
MAZINGA,Plant,212,End,22
MAZINGA,Plant,213,End,22
MAZINGA,Plant,214,End,22
MAZINGA,Plant,215,End,22
MAZINGA,Plant,217,End,22
MAZINGA,Plant,218,Died,22
MAZINGA,Plant,219,End,22
CHINKHOWE,Plant,300,Healthy,22
CHINKHOWE,Plant,301,End,22
CHINKHOWE,Plant,302,Healthy,22
CHINKHOWE,Plant,303,End,22
CHINKHOWE,Plant,305,End,22
CHINKHOWE,Plant,306,End,22
CHINKHOWE,Plant,602,Died,22
MKWINDA,Drug,10757,Healthy,22
KAMCHEZERA,Drug,26058,Healthy,22
KAMCHEZERA,Drug,26059,Healthy,22
KAMCHEZERA,Drug,26060,End,22
KAMCHEZERA,Drug,26065,Healthy,22
KAMCHEZERA,Drug,26075,Grazing,22
KAMCHEZERA,Drug,26077,Stolen,22
KAMCHEZERA,Drug,26085,End,22
MKWINDA,Drug,26383,Healthy,22
MKWINDA,Drug,26437,Sold,22
KAMCHEZERA,Drug,26529,Healthy,22
KAMCHEZERA,Drug,26549,Healthy,22
KAMCHEZERA,Drug,26552,Healthy,22
KAMCHEZERA,Drug,26553,Sold,22
KAMCHEZERA,Drug,26558,End,22
KAMCHEZERA,Drug,26559,End,22
KAMCHEZERA,Drug,26560,End,22
KAMCHEZERA,Drug,26607,End,22
KAMCHEZERA,Drug,26608,End,22
KAMCHEZERA,Drug,26624,End,22
KAMCHEZERA,Drug,26625,End,22
KAMCHEZERA,Drug,26626,End,22
KAMCHEZERA,Drug,26627,End,22
KAMCHEZERA,Drug,26628,End,22
KAMCHEZERA,Drug,26629,End,22
KAMCHEZERA,Drug,26630,End,22
KAMCHEZERA,Drug,26631,End,22
KAMCHEZERA,Drug,26632,End,22
KAMCHEZERA,Drug,26633,End,22
KAMCHEZERA,Drug,26634,End,22
KAMCHEZERA,Drug,26640,Sold,22
KAMCHEZERA,Drug,26643,End,22
KAMCHEZERA,Drug,26655,Sold,22
MKWINDA,Drug,26909,End,22
MKWINDA,Drug,26910,Sold,22
MKWINDA,Drug,27049,Died,22
MKWINDA,Drug,27097,Sold,22
MKWINDA,Drug,27098,End,22
MKWINDA,Drug,27104,End,22
MKWINDA,Drug,27106,Sold,22
MAZINGA,Plant,94713,End,22
MAZINGA,Plant,94714,End,22
KAMCHEZERA,Drug,95225,Healthy,22
KAMCHEZERA,Drug,95341,Sold,22
KAMCHEZERA,Drug,95463,Healthy,22
KAMCHEZERA,Drug,95508,Sold,22
MAZINGA,Plant,95601,End,22
MAZINGA,Plant,95627,Healthy,22
MAZINGA,Plant,95646,End,22
MAZINGA,Plant,95655,Sold,22
MKWINDA,Drug,95692,Healthy,22
MKWINDA,Drug,97890,Borderline,22
MKWINDA,Drug,97895,Healthy,22
KAMCHEZERA,Drug,97957,End,22
KAMCHEZERA,Drug,98021,End,22
MKWINDA,Drug,98175,Grazing,22
MKWINDA,Drug,98263,Healthy,22
MKWINDA,Drug,98266,Died,22
KAMCHEZERA,Drug,98453,Stolen,22
KAMCHEZERA,Drug,98465,End,22
KAMCHEZERA,Drug,98481,Died,22
MKWINDA,Drug,98580,Grazing,22
KAMCHEZERA,Drug,98880,Died,22
MAZINGA,Plant,98896,End,22
MAZINGA,Plant,98897,End,22
MKWINDA,Drug,99081,Healthy,22
MKWINDA,Drug,99083,Sick,22
MKWINDA,Drug,99084,Sold,22
MKWINDA,Drug,99316,Healthy,22
KAMCHEZERA,Drug,99340,Grazing,22
KAMCHEZERA,Drug,99380,End,22
KAMCHEZERA,Drug,99455,Grazing,22
MKWINDA,Drug,99514,Healthy,22
MKWINDA,Drug,99515,Healthy,22
MKWINDA,Drug,1400,Healthy,22
MKWINDA,Drug,1410,Healthy,22
MAZINGA,Plant,14000,End,22
MKWINDA,Drug,176,End,22
MKWINDA,Drug,241,Healthy,22
MAZINGA,Plant,940,End,22
MAZINGA,Plant,1,End,23
MAZINGA,Plant,2,End,23
MAZINGA,Plant,3,End,23
MAZINGA,Plant,6,Healthy,23
MAZINGA,Plant,7,Healthy,23
MAZINGA,Plant,8,Died,23
MAZINGA,Plant,9,Died,23
MAZINGA,Plant,12,Healthy,23
MAZINGA,Plant,13,Healthy,23
MAZINGA,Plant,14,Sold,23
MAZINGA,Plant,18,Died,23
MAZINGA,Plant,19,Died,23
MAZINGA,Plant,20,Died,23
MAZINGA,Plant,24,Died,23
MAZINGA,Plant,25,Died,23
MAZINGA,Plant,26,Died,23
MAZINGA,Plant,30,Borderline,23
MAZINGA,Plant,31,Healthy,23
MAZINGA,Plant,32,Healthy,23
MAZINGA,Plant,35,Healthy,23
MAZINGA,Plant,36,Borderline,23
MAZINGA,Plant,37,Healthy,23
MAZINGA,Plant,38,Sold,23
MAZINGA,Plant,41,End,23
MAZINGA,Plant,42,End,23
MAZINGA,Plant,43,End,23
MAZINGA,Plant,44,End,23
MAZINGA,Plant,45,Sold,23
MAZINGA,Plant,46,End,23
MAZINGA,Plant,47,Sold,23
MAZINGA,Plant,48,End,23
CHINKHOWE,Plant,50,Healthy,23
CHINKHOWE,Plant,51,Healthy,23
CHINKHOWE,Plant,52,Died,23
CHINKHOWE,Plant,53,Healthy,23
CHINKHOWE,Plant,54,End,23
CHINKHOWE,Plant,57,Healthy,23
CHINKHOWE,Plant,58,Died,23
CHINKHOWE,Plant,59,Healthy,23
CHINKHOWE,Plant,60,End,23
CHINKHOWE,Plant,61,End,23
CHINKHOWE,Plant,63,Grazing,23
CHINKHOWE,Plant,64,Healthy,23
CHINKHOWE,Plant,65,Healthy,23
CHINKHOWE,Plant,66,Healthy,23
CHINKHOWE,Plant,67,Healthy,23
CHINKHOWE,Plant,68,Healthy,23
CHINKHOWE,Plant,72,Healthy,23
CHINKHOWE,Plant,73,Healthy,23
CHINKHOWE,Plant,74,Healthy,23
CHINKHOWE,Plant,75,Healthy,23
CHINKHOWE,Plant,79,Sold,23
CHINKHOWE,Plant,80,Healthy,23
CHINKHOWE,Plant,81,Healthy,23
CHINKHOWE,Plant,82,Healthy,23
CHINKHOWE,Plant,86,Healthy,23
CHINKHOWE,Plant,87,Healthy,23
CHINKHOWE,Plant,91,Stolen,23
CHINKHOWE,Plant,92,Stolen,23
CHINKHOWE,Plant,93,Healthy,23
CHINKHOWE,Plant,95,End,23
CHINKHOWE,Plant,96,Sold,23
CHINKHOWE,Plant,97,Healthy,23
CHINKHOWE,Plant,98,Sold,23
CHINKHOWE,Plant,99,Healthy,23
KAMCHEZERA,Drug,100,Died,23
KAMCHEZERA,Drug,101,Healthy,23
KAMCHEZERA,Drug,102,Sold,23
KAMCHEZERA,Drug,105,Healthy,23
KAMCHEZERA,Drug,106,Healthy,23
KAMCHEZERA,Drug,107,Stolen,23
KAMCHEZERA,Drug,108,Healthy,23
KAMCHEZERA,Drug,111,Healthy,23
KAMCHEZERA,Drug,114,Died,23
KAMCHEZERA,Drug,115,Died,23
KAMCHEZERA,Drug,116,Died,23
MKWINDA,Drug,120,Sold,23
MKWINDA,Drug,121,Healthy,23
MKWINDA,Drug,122,Healthy,23
MKWINDA,Drug,123,Healthy,23
MKWINDA,Drug,128,Died,23
MKWINDA,Drug,132,Healthy,23
MKWINDA,Drug,135,Sold,23
MKWINDA,Drug,136,Healthy,23
MKWINDA,Drug,137,Healthy,23
KAMCHEZERA,Drug,138,Healthy,23
KAMCHEZERA,Drug,139,Died,23
KAMCHEZERA,Drug,140,End,23
KAMCHEZERA,Drug,141,End,23
MKWINDA,Drug,142,Healthy,23
MKWINDA,Drug,143,Healthy,23
MKWINDA,Drug,150,Sold,23
MKWINDA,Drug,151,End,23
MKWINDA,Drug,152,Healthy,23
MKWINDA,Drug,153,Healthy,23
MKWINDA,Drug,156,End,23
MAZINGA,Plant,200,End,23
MAZINGA,Plant,201,End,23
MAZINGA,Plant,205,End,23
MAZINGA,Plant,206,Sold,23
MAZINGA,Plant,207,Stolen,23
MAZINGA,Plant,210,End,23
MAZINGA,Plant,211,End,23
MAZINGA,Plant,212,End,23
MAZINGA,Plant,213,End,23
MAZINGA,Plant,214,End,23
MAZINGA,Plant,215,End,23
MAZINGA,Plant,217,End,23
MAZINGA,Plant,218,Died,23
MAZINGA,Plant,219,End,23
CHINKHOWE,Plant,300,Healthy,23
CHINKHOWE,Plant,301,End,23
CHINKHOWE,Plant,302,Healthy,23
CHINKHOWE,Plant,303,End,23
CHINKHOWE,Plant,305,End,23
CHINKHOWE,Plant,306,End,23
CHINKHOWE,Plant,602,Died,23
MKWINDA,Drug,10757,Healthy,23
KAMCHEZERA,Drug,26058,Healthy,23
KAMCHEZERA,Drug,26059,Healthy,23
KAMCHEZERA,Drug,26060,End,23
KAMCHEZERA,Drug,26065,Healthy,23
KAMCHEZERA,Drug,26075,Healthy,23
KAMCHEZERA,Drug,26077,Stolen,23
KAMCHEZERA,Drug,26085,End,23
MKWINDA,Drug,26383,Healthy,23
MKWINDA,Drug,26437,Sold,23
KAMCHEZERA,Drug,26529,Grazing,23
KAMCHEZERA,Drug,26549,Healthy,23
KAMCHEZERA,Drug,26552,Healthy,23
KAMCHEZERA,Drug,26553,Sold,23
KAMCHEZERA,Drug,26558,End,23
KAMCHEZERA,Drug,26559,End,23
KAMCHEZERA,Drug,26560,End,23
KAMCHEZERA,Drug,26607,End,23
KAMCHEZERA,Drug,26608,End,23
KAMCHEZERA,Drug,26624,End,23
KAMCHEZERA,Drug,26625,End,23
KAMCHEZERA,Drug,26626,End,23
KAMCHEZERA,Drug,26627,End,23
KAMCHEZERA,Drug,26628,End,23
KAMCHEZERA,Drug,26629,End,23
KAMCHEZERA,Drug,26630,End,23
KAMCHEZERA,Drug,26631,End,23
KAMCHEZERA,Drug,26632,End,23
KAMCHEZERA,Drug,26633,End,23
KAMCHEZERA,Drug,26634,End,23
KAMCHEZERA,Drug,26640,Sold,23
KAMCHEZERA,Drug,26643,End,23
KAMCHEZERA,Drug,26655,Sold,23
MKWINDA,Drug,26909,End,23
MKWINDA,Drug,26910,Sold,23
MKWINDA,Drug,27049,Died,23
MKWINDA,Drug,27097,Sold,23
MKWINDA,Drug,27098,End,23
MKWINDA,Drug,27104,End,23
MKWINDA,Drug,27106,Sold,23
MAZINGA,Plant,94713,End,23
MAZINGA,Plant,94714,End,23
KAMCHEZERA,Drug,95225,Healthy,23
KAMCHEZERA,Drug,95341,Sold,23
KAMCHEZERA,Drug,95463,Healthy,23
KAMCHEZERA,Drug,95508,Sold,23
MAZINGA,Plant,95601,End,23
MAZINGA,Plant,95627,Healthy,23
MAZINGA,Plant,95646,End,23
MAZINGA,Plant,95655,Sold,23
MKWINDA,Drug,95692,Grazing,23
MKWINDA,Drug,97890,Healthy,23
MKWINDA,Drug,97895,Healthy,23
KAMCHEZERA,Drug,97957,End,23
KAMCHEZERA,Drug,98021,End,23
MKWINDA,Drug,98175,Healthy,23
MKWINDA,Drug,98263,Healthy,23
MKWINDA,Drug,98266,Died,23
KAMCHEZERA,Drug,98453,Stolen,23
KAMCHEZERA,Drug,98465,End,23
KAMCHEZERA,Drug,98481,Died,23
MKWINDA,Drug,98580,Healthy,23
KAMCHEZERA,Drug,98880,Died,23
MAZINGA,Plant,98896,End,23
MAZINGA,Plant,98897,End,23
MKWINDA,Drug,99081,Healthy,23
MKWINDA,Drug,99083,Borderline,23
MKWINDA,Drug,99084,Sold,23
MKWINDA,Drug,99316,Healthy,23
KAMCHEZERA,Drug,99340,Healthy,23
KAMCHEZERA,Drug,99380,End,23
KAMCHEZERA,Drug,99455,Healthy,23
MKWINDA,Drug,99514,Healthy,23
MKWINDA,Drug,99515,Healthy,23
MKWINDA,Drug,1400,Healthy,23
MKWINDA,Drug,1410,Healthy,23
MAZINGA,Plant,14000,End,23
MKWINDA,Drug,176,End,23
MKWINDA,Drug,241,Healthy,23
MAZINGA,Plant,940,End,23
MAZINGA,Plant,1,End,24
MAZINGA,Plant,2,End,24
MAZINGA,Plant,3,End,24
MAZINGA,Plant,6,Healthy,24
MAZINGA,Plant,7,Healthy,24
MAZINGA,Plant,8,Died,24
MAZINGA,Plant,9,Died,24
MAZINGA,Plant,12,Healthy,24
MAZINGA,Plant,13,Healthy,24
MAZINGA,Plant,14,Sold,24
MAZINGA,Plant,18,Died,24
MAZINGA,Plant,19,Died,24
MAZINGA,Plant,20,Died,24
MAZINGA,Plant,24,Died,24
MAZINGA,Plant,25,Died,24
MAZINGA,Plant,26,Died,24
MAZINGA,Plant,30,Borderline,24
MAZINGA,Plant,31,Healthy,24
MAZINGA,Plant,32,Healthy,24
MAZINGA,Plant,35,Healthy,24
MAZINGA,Plant,36,Healthy,24
MAZINGA,Plant,37,Healthy,24
MAZINGA,Plant,38,Sold,24
MAZINGA,Plant,41,End,24
MAZINGA,Plant,42,End,24
MAZINGA,Plant,43,End,24
MAZINGA,Plant,44,End,24
MAZINGA,Plant,45,Sold,24
MAZINGA,Plant,46,End,24
MAZINGA,Plant,47,Sold,24
MAZINGA,Plant,48,End,24
CHINKHOWE,Plant,50,Healthy,24
CHINKHOWE,Plant,51,Healthy,24
CHINKHOWE,Plant,52,Died,24
CHINKHOWE,Plant,53,Healthy,24
CHINKHOWE,Plant,54,End,24
CHINKHOWE,Plant,57,Healthy,24
CHINKHOWE,Plant,58,Died,24
CHINKHOWE,Plant,59,Healthy,24
CHINKHOWE,Plant,60,End,24
CHINKHOWE,Plant,61,End,24
CHINKHOWE,Plant,63,Sick,24
CHINKHOWE,Plant,64,Healthy,24
CHINKHOWE,Plant,65,Healthy,24
CHINKHOWE,Plant,66,Healthy,24
CHINKHOWE,Plant,67,Healthy,24
CHINKHOWE,Plant,68,Healthy,24
CHINKHOWE,Plant,72,Healthy,24
CHINKHOWE,Plant,73,Healthy,24
CHINKHOWE,Plant,74,Healthy,24
CHINKHOWE,Plant,75,Healthy,24
CHINKHOWE,Plant,79,Sold,24
CHINKHOWE,Plant,80,Healthy,24
CHINKHOWE,Plant,81,Healthy,24
CHINKHOWE,Plant,82,Borderline,24
CHINKHOWE,Plant,86,Healthy,24
CHINKHOWE,Plant,87,Healthy,24
CHINKHOWE,Plant,91,Stolen,24
CHINKHOWE,Plant,92,Stolen,24
CHINKHOWE,Plant,93,Healthy,24
CHINKHOWE,Plant,95,End,24
CHINKHOWE,Plant,96,Sold,24
CHINKHOWE,Plant,97,Healthy,24
CHINKHOWE,Plant,98,Sold,24
CHINKHOWE,Plant,99,Healthy,24
KAMCHEZERA,Drug,100,Died,24
KAMCHEZERA,Drug,101,Healthy,24
KAMCHEZERA,Drug,102,Sold,24
KAMCHEZERA,Drug,105,Healthy,24
KAMCHEZERA,Drug,106,Healthy,24
KAMCHEZERA,Drug,107,Stolen,24
KAMCHEZERA,Drug,108,Healthy,24
KAMCHEZERA,Drug,111,Healthy,24
KAMCHEZERA,Drug,114,Died,24
KAMCHEZERA,Drug,115,Died,24
KAMCHEZERA,Drug,116,Died,24
MKWINDA,Drug,120,Sold,24
MKWINDA,Drug,121,Healthy,24
MKWINDA,Drug,122,Healthy,24
MKWINDA,Drug,123,Healthy,24
MKWINDA,Drug,128,Died,24
MKWINDA,Drug,132,Healthy,24
MKWINDA,Drug,135,Sold,24
MKWINDA,Drug,136,Healthy,24
MKWINDA,Drug,137,Borderline,24
KAMCHEZERA,Drug,138,Healthy,24
KAMCHEZERA,Drug,139,Died,24
KAMCHEZERA,Drug,140,End,24
KAMCHEZERA,Drug,141,End,24
MKWINDA,Drug,142,Healthy,24
MKWINDA,Drug,143,Healthy,24
MKWINDA,Drug,150,Sold,24
MKWINDA,Drug,151,End,24
MKWINDA,Drug,152,Healthy,24
MKWINDA,Drug,153,Healthy,24
MKWINDA,Drug,156,End,24
MAZINGA,Plant,200,End,24
MAZINGA,Plant,201,End,24
MAZINGA,Plant,205,End,24
MAZINGA,Plant,206,Sold,24
MAZINGA,Plant,207,Stolen,24
MAZINGA,Plant,210,End,24
MAZINGA,Plant,211,End,24
MAZINGA,Plant,212,End,24
MAZINGA,Plant,213,End,24
MAZINGA,Plant,214,End,24
MAZINGA,Plant,215,End,24
MAZINGA,Plant,217,End,24
MAZINGA,Plant,218,Died,24
MAZINGA,Plant,219,End,24
CHINKHOWE,Plant,300,Healthy,24
CHINKHOWE,Plant,301,End,24
CHINKHOWE,Plant,302,Healthy,24
CHINKHOWE,Plant,303,End,24
CHINKHOWE,Plant,305,End,24
CHINKHOWE,Plant,306,End,24
CHINKHOWE,Plant,602,Died,24
MKWINDA,Drug,10757,Healthy,24
KAMCHEZERA,Drug,26058,Healthy,24
KAMCHEZERA,Drug,26059,Healthy,24
KAMCHEZERA,Drug,26060,End,24
KAMCHEZERA,Drug,26065,Healthy,24
KAMCHEZERA,Drug,26075,Healthy,24
KAMCHEZERA,Drug,26077,Stolen,24
KAMCHEZERA,Drug,26085,End,24
MKWINDA,Drug,26383,Healthy,24
MKWINDA,Drug,26437,Sold,24
KAMCHEZERA,Drug,26529,Healthy,24
KAMCHEZERA,Drug,26549,Healthy,24
KAMCHEZERA,Drug,26552,Healthy,24
KAMCHEZERA,Drug,26553,Sold,24
KAMCHEZERA,Drug,26558,End,24
KAMCHEZERA,Drug,26559,End,24
KAMCHEZERA,Drug,26560,End,24
KAMCHEZERA,Drug,26607,End,24
KAMCHEZERA,Drug,26608,End,24
KAMCHEZERA,Drug,26624,End,24
KAMCHEZERA,Drug,26625,End,24
KAMCHEZERA,Drug,26626,End,24
KAMCHEZERA,Drug,26627,End,24
KAMCHEZERA,Drug,26628,End,24
KAMCHEZERA,Drug,26629,End,24
KAMCHEZERA,Drug,26630,End,24
KAMCHEZERA,Drug,26631,End,24
KAMCHEZERA,Drug,26632,End,24
KAMCHEZERA,Drug,26633,End,24
KAMCHEZERA,Drug,26634,End,24
KAMCHEZERA,Drug,26640,Sold,24
KAMCHEZERA,Drug,26643,End,24
KAMCHEZERA,Drug,26655,Sold,24
MKWINDA,Drug,26909,End,24
MKWINDA,Drug,26910,Sold,24
MKWINDA,Drug,27049,Died,24
MKWINDA,Drug,27097,Sold,24
MKWINDA,Drug,27098,End,24
MKWINDA,Drug,27104,End,24
MKWINDA,Drug,27106,Sold,24
MAZINGA,Plant,94713,End,24
MAZINGA,Plant,94714,End,24
KAMCHEZERA,Drug,95225,Healthy,24
KAMCHEZERA,Drug,95341,Sold,24
KAMCHEZERA,Drug,95463,Healthy,24
KAMCHEZERA,Drug,95508,Sold,24
MAZINGA,Plant,95601,End,24
MAZINGA,Plant,95627,Healthy,24
MAZINGA,Plant,95646,End,24
MAZINGA,Plant,95655,Sold,24
MKWINDA,Drug,95692,Healthy,24
MKWINDA,Drug,97890,Borderline,24
MKWINDA,Drug,97895,Borderline,24
KAMCHEZERA,Drug,97957,End,24
KAMCHEZERA,Drug,98021,End,24
MKWINDA,Drug,98175,Healthy,24
MKWINDA,Drug,98263,Healthy,24
MKWINDA,Drug,98266,Died,24
KAMCHEZERA,Drug,98453,Stolen,24
KAMCHEZERA,Drug,98465,End,24
KAMCHEZERA,Drug,98481,Died,24
MKWINDA,Drug,98580,Healthy,24
KAMCHEZERA,Drug,98880,Died,24
MAZINGA,Plant,98896,End,24
MAZINGA,Plant,98897,End,24
MKWINDA,Drug,99081,Healthy,24
MKWINDA,Drug,99083,Sick,24
MKWINDA,Drug,99084,Sold,24
MKWINDA,Drug,99316,End,24
KAMCHEZERA,Drug,99340,Healthy,24
KAMCHEZERA,Drug,99380,End,24
KAMCHEZERA,Drug,99455,Healthy,24
MKWINDA,Drug,99514,Healthy,24
MKWINDA,Drug,99515,Healthy,24
MKWINDA,Drug,1400,Healthy,24
MKWINDA,Drug,1410,Healthy,24
MAZINGA,Plant,14000,End,24
MKWINDA,Drug,176,End,24
MKWINDA,Drug,241,Healthy,24
MAZINGA,Plant,940,End,24
MAZINGA,Plant,1,End,25
MAZINGA,Plant,2,End,25
MAZINGA,Plant,3,End,25
MAZINGA,Plant,6,Healthy,25
MAZINGA,Plant,7,Healthy,25
MAZINGA,Plant,8,Died,25
MAZINGA,Plant,9,Died,25
MAZINGA,Plant,12,Healthy,25
MAZINGA,Plant,13,Sold,25
MAZINGA,Plant,14,Sold,25
MAZINGA,Plant,18,Died,25
MAZINGA,Plant,19,Died,25
MAZINGA,Plant,20,Died,25
MAZINGA,Plant,24,Died,25
MAZINGA,Plant,25,Died,25
MAZINGA,Plant,26,Died,25
MAZINGA,Plant,30,Borderline,25
MAZINGA,Plant,31,Borderline,25
MAZINGA,Plant,32,Healthy,25
MAZINGA,Plant,35,Healthy,25
MAZINGA,Plant,36,Healthy,25
MAZINGA,Plant,37,Healthy,25
MAZINGA,Plant,38,Sold,25
MAZINGA,Plant,41,End,25
MAZINGA,Plant,42,End,25
MAZINGA,Plant,43,End,25
MAZINGA,Plant,44,End,25
MAZINGA,Plant,45,Sold,25
MAZINGA,Plant,46,End,25
MAZINGA,Plant,47,Sold,25
MAZINGA,Plant,48,End,25
CHINKHOWE,Plant,50,Healthy,25
CHINKHOWE,Plant,51,Healthy,25
CHINKHOWE,Plant,52,Died,25
CHINKHOWE,Plant,53,Healthy,25
CHINKHOWE,Plant,54,End,25
CHINKHOWE,Plant,57,Healthy,25
CHINKHOWE,Plant,58,Died,25
CHINKHOWE,Plant,59,Healthy,25
CHINKHOWE,Plant,60,End,25
CHINKHOWE,Plant,61,End,25
CHINKHOWE,Plant,63,Healthy,25
CHINKHOWE,Plant,64,Grazing,25
CHINKHOWE,Plant,65,Healthy,25
CHINKHOWE,Plant,66,Healthy,25
CHINKHOWE,Plant,67,Healthy,25
CHINKHOWE,Plant,68,Healthy,25
CHINKHOWE,Plant,72,Healthy,25
CHINKHOWE,Plant,73,Healthy,25
CHINKHOWE,Plant,74,Healthy,25
CHINKHOWE,Plant,75,Healthy,25
CHINKHOWE,Plant,79,Sold,25
CHINKHOWE,Plant,80,Healthy,25
CHINKHOWE,Plant,81,Healthy,25
CHINKHOWE,Plant,82,Healthy,25
CHINKHOWE,Plant,86,Healthy,25
CHINKHOWE,Plant,87,Healthy,25
CHINKHOWE,Plant,91,Stolen,25
CHINKHOWE,Plant,92,Stolen,25
CHINKHOWE,Plant,93,Healthy,25
CHINKHOWE,Plant,95,End,25
CHINKHOWE,Plant,96,Sold,25
CHINKHOWE,Plant,97,Healthy,25
CHINKHOWE,Plant,98,Sold,25
CHINKHOWE,Plant,99,Healthy,25
KAMCHEZERA,Drug,100,Died,25
KAMCHEZERA,Drug,101,Healthy,25
KAMCHEZERA,Drug,102,Sold,25
KAMCHEZERA,Drug,105,Healthy,25
KAMCHEZERA,Drug,106,Healthy,25
KAMCHEZERA,Drug,107,Stolen,25
KAMCHEZERA,Drug,108,Healthy,25
KAMCHEZERA,Drug,111,Healthy,25
KAMCHEZERA,Drug,114,Died,25
KAMCHEZERA,Drug,115,Died,25
KAMCHEZERA,Drug,116,Died,25
MKWINDA,Drug,120,Sold,25
MKWINDA,Drug,121,Healthy,25
MKWINDA,Drug,122,Healthy,25
MKWINDA,Drug,123,Healthy,25
MKWINDA,Drug,128,Died,25
MKWINDA,Drug,132,Healthy,25
MKWINDA,Drug,135,Sold,25
MKWINDA,Drug,136,Healthy,25
MKWINDA,Drug,137,Died,25
KAMCHEZERA,Drug,138,Healthy,25
KAMCHEZERA,Drug,139,Died,25
KAMCHEZERA,Drug,140,End,25
KAMCHEZERA,Drug,141,End,25
MKWINDA,Drug,142,Healthy,25
MKWINDA,Drug,143,Healthy,25
MKWINDA,Drug,150,Sold,25
MKWINDA,Drug,151,End,25
MKWINDA,Drug,152,Healthy,25
MKWINDA,Drug,153,End,25
MKWINDA,Drug,156,End,25
MAZINGA,Plant,200,End,25
MAZINGA,Plant,201,End,25
MAZINGA,Plant,205,End,25
MAZINGA,Plant,206,Sold,25
MAZINGA,Plant,207,Stolen,25
MAZINGA,Plant,210,End,25
MAZINGA,Plant,211,End,25
MAZINGA,Plant,212,End,25
MAZINGA,Plant,213,End,25
MAZINGA,Plant,214,End,25
MAZINGA,Plant,215,End,25
MAZINGA,Plant,217,End,25
MAZINGA,Plant,218,Died,25
MAZINGA,Plant,219,End,25
CHINKHOWE,Plant,300,Healthy,25
CHINKHOWE,Plant,301,End,25
CHINKHOWE,Plant,302,Healthy,25
CHINKHOWE,Plant,303,End,25
CHINKHOWE,Plant,305,End,25
CHINKHOWE,Plant,306,End,25
CHINKHOWE,Plant,602,Died,25
MKWINDA,Drug,10757,Healthy,25
KAMCHEZERA,Drug,26058,End,25
KAMCHEZERA,Drug,26059,End,25
